date,execution_date,universe,symbol,rank,reason,lookback_start_date,as_of_date,max_lower_circuit_streak,filter_threshold
2020-06-29,2020-06-30,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-06-19,2020-06-29,0,5
2020-06-30,2020-07-01,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-06-20,2020-06-30,0,5
2020-07-01,2020-07-02,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-06-21,2020-07-01,0,5
2020-07-02,2020-07-03,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-06-24,2020-07-02,0,5
2020-07-03,2020-07-06,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-06-25,2020-07-03,0,5
2020-07-06,2020-07-07,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-06-26,2020-07-06,0,5
2020-07-07,2020-07-08,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-06-27,2020-07-07,0,5
2020-07-08,2020-07-09,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-06-28,2020-07-08,0,5
2020-07-09,2020-07-10,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-01,2020-07-09,0,5
2020-07-10,2020-07-13,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-02,2020-07-10,0,5
2020-07-13,2020-07-14,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-03,2020-07-13,0,5
2020-07-14,2020-07-15,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-04,2020-07-14,0,5
2020-07-15,2020-07-16,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-05,2020-07-15,0,5
2020-07-16,2020-07-17,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-08,2020-07-16,0,5
2020-07-17,2020-07-20,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-09,2020-07-17,0,5
2020-07-20,2020-07-21,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-10,2020-07-20,0,5
2020-07-21,2020-07-22,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-11,2020-07-21,0,5
2020-07-22,2020-07-23,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-12,2020-07-22,0,5
2020-07-23,2020-07-24,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-15,2020-07-23,0,5
2020-07-24,2020-07-27,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-16,2020-07-24,0,5
2020-07-27,2020-07-28,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-17,2020-07-27,0,5
2020-07-28,2020-07-29,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-18,2020-07-28,0,5
2020-07-29,2020-07-30,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-19,2020-07-29,0,5
2020-07-30,2020-07-31,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-22,2020-07-30,0,5
2020-07-31,2020-08-03,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-23,2020-07-31,0,5
2020-08-03,2020-08-04,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-24,2020-08-03,0,5
2020-08-04,2020-08-05,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-25,2020-08-04,0,5
2020-08-05,2020-08-06,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-26,2020-08-05,0,5
2020-08-06,2020-08-07,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-29,2020-08-06,0,5
2020-08-07,2020-08-10,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-30,2020-08-07,0,5
2020-08-10,2020-08-11,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-07-31,2020-08-10,0,5
2020-08-11,2020-08-12,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-08-01,2020-08-11,0,5
2020-08-12,2020-08-13,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-08-02,2020-08-12,0,5
2020-08-13,2020-08-14,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-08-05,2020-08-13,0,5
2020-08-14,2020-08-17,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-08-06,2020-08-14,0,5
2020-08-17,2020-08-18,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-08-07,2020-08-17,0,5
2020-08-18,2020-08-19,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-08,2020-08-18,0,5
2020-08-19,2020-08-20,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-09,2020-08-19,0,5
2020-08-20,2020-08-21,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-13,2020-08-20,0,5
2020-08-21,2020-08-24,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-08-14,2020-08-21,0,5
2020-08-24,2020-08-25,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-08-16,2020-08-24,0,5
2020-08-25,2020-08-26,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-19,2020-08-25,0,5
2020-08-26,2020-08-27,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-20,2020-08-26,0,5
2020-08-27,2020-08-28,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-08-21,2020-08-27,0,5
2020-08-28,2020-08-31,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-22,2020-08-28,0,5
2020-08-31,2020-09-01,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-23,2020-08-31,0,5
2020-09-01,2020-09-02,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-26,2020-09-01,0,5
2020-09-02,2020-09-03,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-27,2020-09-02,0,5
2020-09-03,2020-09-04,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-28,2020-09-03,0,5
2020-09-04,2020-09-07,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-29,2020-09-04,0,5
2020-09-07,2020-09-08,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-08-30,2020-09-07,0,5
2020-09-08,2020-09-09,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-09-03,2020-09-08,0,5
2020-09-09,2020-09-10,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-09-04,2020-09-09,0,5
2020-09-10,2020-09-11,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-09-05,2020-09-10,0,5
2020-09-11,2020-09-14,NIFTY_AUTO,APOLLOTYRE,12,MARKET_CAP_FILTER,2019-09-06,2020-09-11,0,5
2020-09-14,2020-09-15,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-09-09,2020-09-14,0,5
2020-09-15,2020-09-16,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-09-11,2020-09-15,0,5
2020-09-16,2020-09-17,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-09-12,2020-09-16,0,5
2020-09-17,2020-09-18,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-09-13,2020-09-17,0,5
2020-09-18,2020-09-21,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-09-16,2020-09-18,0,5
2020-09-21,2020-09-22,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-09-17,2020-09-21,0,5
2020-09-22,2020-09-23,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-09-18,2020-09-22,0,5
2020-09-23,2020-09-24,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-09-19,2020-09-23,0,5
2020-09-24,2020-09-25,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-09-20,2020-09-24,0,5
2020-09-25,2020-09-28,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-09-23,2020-09-25,0,5
2020-09-28,2020-09-29,NIFTY_AUTO,APOLLOTYRE,10,MARKET_CAP_FILTER,2019-09-24,2020-09-28,0,5
2020-09-29,2020-09-30,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-09-25,2020-09-29,0,5
2020-09-30,2020-10-01,NIFTY_AUTO,APOLLOTYRE,11,MARKET_CAP_FILTER,2019-09-26,2020-09-30,0,5
2020-10-01,2020-10-05,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-09-27,2020-10-01,0,5
2020-10-05,2020-10-06,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-09-30,2020-10-05,0,5
2020-10-05,2020-10-06,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-09-30,2020-10-05,0,5
2020-10-05,2020-10-06,NIFTY_IT,JUSTDIAL,7,MARKET_CAP_FILTER,2019-09-30,2020-10-05,0,5
2020-10-05,2020-10-06,NIFTY_REALTY,SOBHA,2,MARKET_CAP_FILTER,2019-09-30,2020-10-05,0,5
2020-10-05,2020-10-06,NIFTY_REALTY,BRIGADE,3,MARKET_CAP_FILTER,2019-09-30,2020-10-05,0,5
2020-10-05,2020-10-06,NIFTY_REALTY,IBREALEST,8,LOWER_CIRCUIT_FILTER,2019-09-30,2020-10-05,9,5
2020-10-09,2020-10-12,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-10-07,2020-10-09,0,5
2020-10-09,2020-10-12,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-10-07,2020-10-09,0,5
2020-10-09,2020-10-12,NIFTY_IT,JUSTDIAL,7,MARKET_CAP_FILTER,2019-10-07,2020-10-09,0,5
2020-10-16,2020-10-19,NIFTY_AUTO,APOLLOTYRE,9,MARKET_CAP_FILTER,2019-10-15,2020-10-16,0,5
2020-10-16,2020-10-19,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-10-15,2020-10-16,0,5
2020-10-16,2020-10-19,NIFTY_IT,JUSTDIAL,7,MARKET_CAP_FILTER,2019-10-15,2020-10-16,0,5
2020-10-16,2020-10-19,NIFTY_REALTY,BRIGADE,3,MARKET_CAP_FILTER,2019-10-15,2020-10-16,0,5
2020-10-16,2020-10-19,NIFTY_REALTY,SOBHA,5,MARKET_CAP_FILTER,2019-10-15,2020-10-16,0,5
2020-10-16,2020-10-19,NIFTY_REALTY,IBREALEST,8,LOWER_CIRCUIT_FILTER,2019-10-15,2020-10-16,9,5
2020-10-21,2020-10-22,NIFTY_AUTO,APOLLOTYRE,8,MARKET_CAP_FILTER,2019-10-18,2020-10-21,0,5
2020-10-21,2020-10-22,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-10-18,2020-10-21,0,5
2020-10-21,2020-10-22,NIFTY_IT,JUSTDIAL,7,MARKET_CAP_FILTER,2019-10-18,2020-10-21,0,5
2020-10-21,2020-10-22,NIFTY_REALTY,BRIGADE,2,MARKET_CAP_FILTER,2019-10-18,2020-10-21,0,5
2020-10-21,2020-10-22,NIFTY_REALTY,SOBHA,3,MARKET_CAP_FILTER,2019-10-18,2020-10-21,0,5
2020-10-21,2020-10-22,NIFTY_REALTY,IBREALEST,8,LOWER_CIRCUIT_FILTER,2019-10-18,2020-10-21,9,5
2020-11-06,2020-11-09,NIFTY_AUTO,APOLLOTYRE,5,MARKET_CAP_FILTER,2019-11-06,2020-11-06,0,5
2020-11-06,2020-11-09,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-11-06,2020-11-06,0,5
2020-11-06,2020-11-09,NIFTY_IT,JUSTDIAL,6,MARKET_CAP_FILTER,2019-11-06,2020-11-06,0,5
2020-11-13,2020-11-17,NIFTY_AUTO,APOLLOTYRE,5,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_IT,JUSTDIAL,4,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_METAL,RATNAMANI,3,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_METAL,NATIONALUM,9,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_METAL,HINDCOPPER,10,MARKET_CAP_FILTER,2019-11-14,2020-11-13,0,5
2020-11-13,2020-11-17,NIFTY_METAL,WELCORP,13,MARKET_CAP_FILTER,2019-11-14,2020-11-13,1,5
2020-11-20,2020-11-23,NIFTY_AUTO,APOLLOTYRE,4,MARKET_CAP_FILTER,2019-11-21,2020-11-20,0,5
2020-11-20,2020-11-23,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-11-21,2020-11-20,0,5
2020-11-20,2020-11-23,NIFTY_IT,JUSTDIAL,3,MARKET_CAP_FILTER,2019-11-21,2020-11-20,0,5
2020-11-23,2020-11-24,NIFTY_AUTO,APOLLOTYRE,3,MARKET_CAP_FILTER,2019-11-22,2020-11-23,0,5
2020-11-23,2020-11-24,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-11-22,2020-11-23,0,5
2020-11-23,2020-11-24,NIFTY_IT,JUSTDIAL,4,MARKET_CAP_FILTER,2019-11-22,2020-11-23,0,5
2020-11-27,2020-12-01,NIFTY_AUTO,APOLLOTYRE,1,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_IT,JUSTDIAL,5,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_METAL,RATNAMANI,2,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_METAL,HINDCOPPER,9,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_METAL,NATIONALUM,10,MARKET_CAP_FILTER,2019-11-28,2020-11-27,0,5
2020-11-27,2020-12-01,NIFTY_METAL,WELCORP,11,MARKET_CAP_FILTER,2019-11-28,2020-11-27,1,5
2020-12-04,2020-12-07,NIFTY_AUTO,APOLLOTYRE,1,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_IT,JUSTDIAL,6,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_METAL,RATNAMANI,7,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_METAL,HINDCOPPER,9,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_METAL,NATIONALUM,10,MARKET_CAP_FILTER,2019-12-04,2020-12-04,0,5
2020-12-04,2020-12-07,NIFTY_METAL,WELCORP,12,MARKET_CAP_FILTER,2019-12-04,2020-12-04,1,5
2020-12-18,2020-12-21,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-12-18,2020-12-18,0,5
2020-12-18,2020-12-21,NIFTY_IT,JUSTDIAL,4,MARKET_CAP_FILTER,2019-12-18,2020-12-18,0,5
2020-12-18,2020-12-21,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2019-12-18,2020-12-18,0,5
2020-12-18,2020-12-21,NIFTY_METAL,HINDCOPPER,2,MARKET_CAP_FILTER,2019-12-18,2020-12-18,0,5
2020-12-18,2020-12-21,NIFTY_METAL,RATNAMANI,9,MARKET_CAP_FILTER,2019-12-18,2020-12-18,0,5
2020-12-18,2020-12-21,NIFTY_METAL,NATIONALUM,12,MARKET_CAP_FILTER,2019-12-18,2020-12-18,0,5
2020-12-18,2020-12-21,NIFTY_METAL,WELCORP,13,MARKET_CAP_FILTER,2019-12-18,2020-12-18,1,5
2020-12-21,2020-12-22,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-12-19,2020-12-21,0,5
2020-12-21,2020-12-22,NIFTY_IT,JUSTDIAL,6,MARKET_CAP_FILTER,2019-12-19,2020-12-21,0,5
2020-12-21,2020-12-22,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2019-12-19,2020-12-21,0,5
2020-12-21,2020-12-22,NIFTY_METAL,HINDCOPPER,3,MARKET_CAP_FILTER,2019-12-19,2020-12-21,0,5
2020-12-21,2020-12-22,NIFTY_METAL,RATNAMANI,9,MARKET_CAP_FILTER,2019-12-19,2020-12-21,0,5
2020-12-21,2020-12-22,NIFTY_METAL,WELCORP,12,MARKET_CAP_FILTER,2019-12-19,2020-12-21,1,5
2020-12-21,2020-12-22,NIFTY_METAL,NATIONALUM,13,MARKET_CAP_FILTER,2019-12-19,2020-12-21,0,5
2020-12-28,2020-12-29,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_IT,JUSTDIAL,5,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_METAL,HINDCOPPER,5,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_METAL,RATNAMANI,10,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_METAL,WELCORP,11,MARKET_CAP_FILTER,2019-12-26,2020-12-28,1,5
2020-12-28,2020-12-29,NIFTY_METAL,NATIONALUM,13,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_REALTY,BRIGADE,1,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_REALTY,SOBHA,2,MARKET_CAP_FILTER,2019-12-26,2020-12-28,0,5
2020-12-28,2020-12-29,NIFTY_REALTY,IBREALEST,5,LOWER_CIRCUIT_FILTER,2019-12-26,2020-12-28,9,5
2021-01-15,2021-01-18,NIFTY_AUTO,APOLLOTYRE,5,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_IT,JUSTDIAL,4,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_METAL,HINDCOPPER,7,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_METAL,RATNAMANI,10,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_METAL,WELCORP,12,MARKET_CAP_FILTER,2020-01-15,2021-01-15,1,5
2021-01-15,2021-01-18,NIFTY_METAL,NATIONALUM,13,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_REALTY,SOBHA,1,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_REALTY,BRIGADE,3,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_REALTY,PRESTIGE,5,MARKET_CAP_FILTER,2020-01-15,2021-01-15,0,5
2021-01-15,2021-01-18,NIFTY_REALTY,IBREALEST,8,LOWER_CIRCUIT_FILTER,2020-01-15,2021-01-15,9,5
2021-01-21,2021-01-22,NIFTY_AUTO,APOLLOTYRE,2,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
2021-01-21,2021-01-22,NIFTY_IT,TATAELXSI,1,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
2021-01-21,2021-01-22,NIFTY_IT,JUSTDIAL,7,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
2021-01-21,2021-01-22,NIFTY_METAL,APLAPOLLO,1,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
2021-01-21,2021-01-22,NIFTY_METAL,HINDCOPPER,7,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
2021-01-21,2021-01-22,NIFTY_METAL,NATIONALUM,9,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
2021-01-21,2021-01-22,NIFTY_METAL,RATNAMANI,10,MARKET_CAP_FILTER,2020-01-21,2021-01-21,0,5
