rebalance_date,buy_value,sell_value,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,transaction_cost_pct
2021-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.1140044561534,0.0
2021-08-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.15977568389474,0.0
2021-08-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.77779431510606,0.0
2021-09-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.6659482102183,0.0
2021-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.96912153145809,0.0
2021-09-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.89987478329076,0.0
2021-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.14143564773298,0.0
2021-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.44005385675126,0.0
2021-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.39002231058126,0.0
2021-10-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.3873142208559,0.0
2021-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-10-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66051957167187,0.0
2021-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.39838336668325,0.0
2021-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.6761319137815,0.0
2021-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.1170762146363,0.0
2021-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.77635647106959,0.0
2021-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.20056357269112,0.0
2021-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.077707578579,0.0
2021-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
